"WOJ","POW","GMI","RODZ","NAZWA","NAZWA_DOD","STAN_NA"
6,1,4,2,"Drelów","gmina wiejska",1.01.2019
6,1,5,2,"Janów Podlaski","gmina wiejska",1.01.2019
6,1,6,2,"Kodeń","gmina wiejska",1.01.2019
6,1,7,2,"Konstantynów","gmina wiejska",1.01.2019
6,1,8,2,"Leśna Podlaska","gmina wiejska",1.01.2019
6,1,9,2,"Łomazy","gmina wiejska",1.01.2019
6,1,10,2,"Międzyrzec Podlaski","gmina wiejska",1.01.2019
6,1,11,2,"Piszczac","gmina wiejska",1.01.2019
6,1,12,2,"Rokitno","gmina wiejska",1.01.2019
6,1,13,2,"Rossosz","gmina wiejska",1.01.2019
6,1,14,2,"Sławatycze","gmina wiejska",1.01.2019
6,1,15,2,"Sosnówka","gmina wiejska",1.01.2019
6,1,16,2,"Terespol","gmina wiejska",1.01.2019
6,1,17,2,"Tuczna","gmina wiejska",1.01.2019
6,1,18,2,"Wisznice","gmina wiejska",1.01.2019
6,1,19,2,"Zalesie","gmina wiejska",1.01.2019
6,2,,,"biłgorajski","powiat",1.01.2019
6,2,1,1,"Biłgoraj","gmina miejska",1.01.2019
6,2,2,2,"Aleksandrów","gmina wiejska",1.01.2019
6,2,3,2,"Biłgoraj","gmina wiejska",1.01.2019
6,2,4,2,"Biszcza","gmina wiejska",1.01.2019
6,2,5,4,"Frampol","miasto",1.01.2019
6,2,5,5,"Frampol","obszar wiejski",1.01.2019
6,2,6,2,"Goraj","gmina wiejska",1.01.2019
6,2,7,4,"Józefów","miasto",1.01.2019
6,2,7,5,"Józefów","obszar wiejski",1.01.2019
6,2,8,2,"Księżpol","gmina wiejska",1.01.2019
6,2,9,2,"Łukowa","gmina wiejska",1.01.2019
6,2,10,2,"Obsza","gmina wiejska",1.01.2019
6,2,11,2,"Potok Górny","gmina wiejska",1.01.2019
6,2,12,4,"Tarnogród","miasto",1.01.2019
6,2,12,5,"Tarnogród","obszar wiejski",1.01.2019
6,2,13,2,"Tereszpol","gmina wiejska",1.01.2019
6,2,14,2,"Turobin","gmina wiejska",1.01.2019
6,3,,,"chełmski","powiat",1.01.2019
6,3,1,1,"Rejowiec Fabryczny","gmina miejska",1.01.2019
6,3,2,2,"Białopole","gmina wiejska",1.01.2019
6,3,3,2,"Chełm","gmina wiejska",1.01.2019
6,3,4,2,"Dorohusk","gmina wiejska",1.01.2019
6,3,5,2,"Dubienka","gmina wiejska",1.01.2019
6,3,6,2,"Kamień","gmina wiejska",1.01.2019
6,3,7,2,"Leśniowice","gmina wiejska",1.01.2019
6,3,8,2,"Rejowiec Fabryczny","gmina wiejska",1.01.2019
6,3,9,2,"Ruda-Huta","gmina wiejska",1.01.2019
6,3,10,2,"Sawin","gmina wiejska",1.01.2019
6,3,11,4,"Siedliszcze","miasto",1.01.2019
6,3,11,5,"Siedliszcze","obszar wiejski",1.01.2019
6,3,12,2,"Wierzbica","gmina wiejska",1.01.2019
6,3,13,2,"Wojsławice","gmina wiejska",1.01.2019
6,3,14,2,"Żmudź","gmina wiejska",1.01.2019
6,3,15,4,"Rejowiec","miasto",1.01.2019
6,3,15,5,"Rejowiec","obszar wiejski",1.01.2019
6,4,,,"hrubieszowski","powiat",1.01.2019
6,4,1,1,"Hrubieszów","gmina miejska",1.01.2019
6,4,2,2,"Dołhobyczów","gmina wiejska",1.01.2019
6,4,3,2,"Horodło","gmina wiejska",1.01.2019
6,4,4,2,"Hrubieszów","gmina wiejska",1.01.2019
6,4,5,2,"Mircze","gmina wiejska",1.01.2019
6,4,6,2,"Trzeszczany","gmina wiejska",1.01.2019
6,4,7,2,"Uchanie","gmina wiejska",1.01.2019
6,4,8,2,"Werbkowice","gmina wiejska",1.01.2019
6,5,,,"janowski","powiat",1.01.2019
6,5,1,2,"Batorz","gmina wiejska",1.01.2019
6,5,2,2,"Chrzanów","gmina wiejska",1.01.2019
6,5,3,2,"Dzwola","gmina wiejska",1.01.2019
6,5,4,2,"Godziszów","gmina wiejska",1.01.2019
6,5,5,4,"Janów Lubelski","miasto",1.01.2019
6,5,5,5,"Janów Lubelski","obszar wiejski",1.01.2019
6,5,6,4,"Modliborzyce","miasto",1.01.2019
6,5,6,5,"Modliborzyce","obszar wiejski",1.01.2019
6,5,7,2,"Potok Wielki","gmina wiejska",1.01.2019
6,6,,,"krasnostawski","powiat",1.01.2019
6,6,1,1,"Krasnystaw","gmina miejska",1.01.2019
6,6,2,2,"Fajsławice","gmina wiejska",1.01.2019
6,6,3,2,"Gorzków","gmina wiejska",1.01.2019
6,6,4,2,"Izbica","gmina wiejska",1.01.2019
6,6,5,2,"Krasnystaw","gmina wiejska",1.01.2019
6,6,6,2,"Kraśniczyn","gmina wiejska",1.01.2019
6,6,7,2,"Łopiennik Górny","gmina wiejska",1.01.2019
6,6,9,2,"Rudnik","gmina wiejska",1.01.2019
6,6,10,2,"Siennica Różana","gmina wiejska",1.01.2019
6,6,11,2,"Żółkiewka","gmina wiejska",1.01.2019
6,7,,,"kraśnicki","powiat",1.01.2019
6,7,1,1,"Kraśnik","gmina miejska",1.01.2019
6,7,2,4,"Annopol","miasto",1.01.2019
6,7,2,5,"Annopol","obszar wiejski",1.01.2019
6,7,3,2,"Dzierzkowice","gmina wiejska",1.01.2019
6,7,4,2,"Gościeradów","gmina wiejska",1.01.2019
6,7,5,2,"Kraśnik","gmina wiejska",1.01.2019
6,7,6,2,"Szastarka","gmina wiejska",1.01.2019
6,7,7,2,"Trzydnik Duży","gmina wiejska",1.01.2019
6,7,8,4,"Urzędów","miasto",1.01.2019
6,7,8,5,"Urzędów","obszar wiejski",1.01.2019
6,7,9,2,"Wilkołaz","gmina wiejska",1.01.2019
6,7,10,2,"Zakrzówek","gmina wiejska",1.01.2019
6,8,,,"lubartowski","powiat",1.01.2019
6,8,1,1,"Lubartów","gmina miejska",1.01.2019
6,8,2,2,"Abramów","gmina wiejska",1.01.2019
6,8,3,2,"Firlej","gmina wiejska",1.01.2019
6,8,4,2,"Jeziorzany","gmina wiejska",1.01.2019
6,8,5,2,"Kamionka","gmina wiejska",1.01.2019
6,8,6,4,"Kock","miasto",1.01.2019
6,8,6,5,"Kock","obszar wiejski",1.01.2019
6,8,7,2,"Lubartów","gmina wiejska",1.01.2019
6,8,8,2,"Michów","gmina wiejska",1.01.2019
6,8,9,2,"Niedźwiada","gmina wiejska",1.01.2019
6,8,10,4,"Ostrów Lubelski","miasto",1.01.2019
6,8,10,5,"Ostrów Lubelski","obszar wiejski",1.01.2019
6,8,11,2,"Ostrówek","gmina wiejska",1.01.2019
6,8,12,2,"Serniki","gmina wiejska",1.01.2019
6,8,13,2,"Uścimów","gmina wiejska",1.01.2019
6,9,,,"lubelski","powiat",1.01.2019
6,9,1,4,"Bełżyce","miasto",1.01.2019
6,9,1,5,"Bełżyce","obszar wiejski",1.01.2019
6,9,2,2,"Borzechów","gmina wiejska",1.01.2019
6,9,3,4,"Bychawa","miasto",1.01.2019
6,9,3,5,"Bychawa","obszar wiejski",1.01.2019
6,9,4,2,"Garbów","gmina wiejska",1.01.2019
6,9,5,2,"Głusk","gmina wiejska",1.01.2019
6,9,6,2,"Jabłonna","gmina wiejska",1.01.2019
6,9,7,2,"Jastków","gmina wiejska",1.01.2019
6,9,8,2,"Konopnica","gmina wiejska",1.01.2019
6,9,9,2,"Krzczonów","gmina wiejska",1.01.2019
6,9,10,2,"Niedrzwica Duża","gmina wiejska",1.01.2019
6,9,11,2,"Niemce","gmina wiejska",1.01.2019
6,9,12,2,"Strzyżewice","gmina wiejska",1.01.2019
6,9,13,2,"Wojciechów","gmina wiejska",1.01.2019
6,9,14,2,"Wólka","gmina wiejska",1.01.2019
6,9,15,2,"Wysokie","gmina wiejska",1.01.2019
6,9,16,2,"Zakrzew","gmina wiejska",1.01.2019
6,10,,,"łęczyński","powiat",1.01.2019
6,10,1,2,"Cyców","gmina wiejska",1.01.2019
6,10,2,2,"Ludwin","gmina wiejska",1.01.2019
6,10,3,4,"Łęczna","miasto",1.01.2019
6,10,3,5,"Łęczna","obszar wiejski",1.01.2019
6,10,4,2,"Milejów","gmina wiejska",1.01.2019
6,10,5,2,"Puchaczów","gmina wiejska",1.01.2019
6,10,6,2,"Spiczyn","gmina wiejska",1.01.2019
6,11,,,"łukowski","powiat",1.01.2019
6,11,1,1,"Łuków","gmina miejska",1.01.2019
6,11,2,1,"Stoczek Łukowski","gmina miejska",1.01.2019
6,11,3,2,"Adamów","gmina wiejska",1.01.2019
6,11,4,2,"Krzywda","gmina wiejska",1.01.2019
6,11,5,2,"Łuków","gmina wiejska",1.01.2019
6,11,6,2,"Serokomla","gmina wiejska",1.01.2019
6,11,7,2,"Stanin","gmina wiejska",1.01.2019
6,11,8,2,"Stoczek Łukowski","gmina wiejska",1.01.2019
6,11,9,2,"Trzebieszów","gmina wiejska",1.01.2019
6,11,10,2,"Wojcieszków","gmina wiejska",1.01.2019
6,11,11,2,"Wola Mysłowska","gmina wiejska",1.01.2019
6,12,,,"opolski","powiat",1.01.2019
6,12,1,2,"Chodel","gmina wiejska",1.01.2019
6,12,2,4,"Józefów nad Wisłą","miasto",1.01.2019
6,12,2,5,"Józefów nad Wisłą","obszar wiejski",1.01.2019
6,12,3,2,"Karczmiska","gmina wiejska",1.01.2019
6,12,4,2,"Łaziska","gmina wiejska",1.01.2019
6,12,5,4,"Opole Lubelskie","miasto",1.01.2019
6,12,5,5,"Opole Lubelskie","obszar wiejski",1.01.2019
6,12,6,4,"Poniatowa","miasto",1.01.2019
6,12,6,5,"Poniatowa","obszar wiejski",1.01.2019
6,12,7,2,"Wilków","gmina wiejska",1.01.2019
6,13,,,"parczewski","powiat",1.01.2019
6,13,1,2,"Dębowa Kłoda","gmina wiejska",1.01.2019
6,13,2,2,"Jabłoń","gmina wiejska",1.01.2019
6,13,3,2,"Milanów","gmina wiejska",1.01.2019
6,13,4,4,"Parczew","miasto",1.01.2019
6,13,4,5,"Parczew","obszar wiejski",1.01.2019
6,13,5,2,"Podedwórze","gmina wiejska",1.01.2019
6,13,6,2,"Siemień","gmina wiejska",1.01.2019
6,13,7,2,"Sosnowica","gmina wiejska",1.01.2019
6,14,,,"puławski","powiat",1.01.2019
6,14,1,1,"Puławy","gmina miejska",1.01.2019
6,14,2,2,"Baranów","gmina wiejska",1.01.2019
6,14,3,2,"Janowiec","gmina wiejska",1.01.2019
6,14,4,4,"Kazimierz Dolny","miasto",1.01.2019
6,14,4,5,"Kazimierz Dolny","obszar wiejski",1.01.2019
6,14,5,2,"Końskowola","gmina wiejska",1.01.2019
6,14,6,2,"Kurów","gmina wiejska",1.01.2019
6,14,7,2,"Markuszów","gmina wiejska",1.01.2019
6,14,8,4,"Nałęczów","miasto",1.01.2019
6,14,8,5,"Nałęczów","obszar wiejski",1.01.2019
6,14,9,2,"Puławy","gmina wiejska",1.01.2019
6,14,10,2,"Wąwolnica","gmina wiejska",1.01.2019
6,14,11,2,"Żyrzyn","gmina wiejska",1.01.2019
6,15,,,"radzyński","powiat",1.01.2019
6,15,1,1,"Radzyń Podlaski","gmina miejska",1.01.2019
6,15,2,2,"Borki","gmina wiejska",1.01.2019
6,15,3,2,"Czemierniki","gmina wiejska",1.01.2019
6,15,4,2,"Kąkolewnica","gmina wiejska",1.01.2019
6,15,5,2,"Komarówka Podlaska","gmina wiejska",1.01.2019
6,15,6,2,"Radzyń Podlaski","gmina wiejska",1.01.2019
6,15,7,2,"Ulan-Majorat","gmina wiejska",1.01.2019
6,15,8,2,"Wohyń","gmina wiejska",1.01.2019
6,16,,,"rycki","powiat",1.01.2019
6,16,1,1,"Dęblin","gmina miejska",1.01.2019
6,16,2,2,"Kłoczew","gmina wiejska",1.01.2019
6,16,3,2,"Nowodwór","gmina wiejska",1.01.2019
6,16,4,4,"Ryki","miasto",1.01.2019
6,16,4,5,"Ryki","obszar wiejski",1.01.2019
6,16,5,2,"Stężyca","gmina wiejska",1.01.2019
6,16,6,2,"Ułęż","gmina wiejska",1.01.2019
6,17,,,"świdnicki","powiat",1.01.2019
6,17,1,1,"Świdnik","gmina miejska",1.01.2019
6,17,2,2,"Mełgiew","gmina wiejska",1.01.2019
6,17,3,4,"Piaski","miasto",1.01.2019
6,17,3,5,"Piaski","obszar wiejski",1.01.2019
6,17,4,2,"Rybczewice","gmina wiejska",1.01.2019
6,17,5,2,"Trawniki","gmina wiejska",1.01.2019
6,18,,,"tomaszowski","powiat",1.01.2019
6,18,1,1,"Tomaszów Lubelski","gmina miejska",1.01.2019
6,18,2,2,"Bełżec","gmina wiejska",1.01.2019
6,18,3,2,"Jarczów","gmina wiejska",1.01.2019
6,18,4,2,"Krynice","gmina wiejska",1.01.2019
6,18,5,4,"Lubycza Królewska","miasto",1.01.2019
6,18,5,5,"Lubycza Królewska","obszar wiejski",1.01.2019
6,18,6,4,"Łaszczów","miasto",1.01.2019
6,18,6,5,"Łaszczów","obszar wiejski",1.01.2019
6,18,7,2,"Rachanie","gmina wiejska",1.01.2019
6,18,8,2,"Susiec","gmina wiejska",1.01.2019
6,18,9,2,"Tarnawatka","gmina wiejska",1.01.2019
6,18,10,2,"Telatyn","gmina wiejska",1.01.2019
6,18,11,2,"Tomaszów Lubelski","gmina wiejska",1.01.2019
6,18,12,4,"Tyszowce","miasto",1.01.2019
6,18,12,5,"Tyszowce","obszar wiejski",1.01.2019
6,18,13,2,"Ulhówek","gmina wiejska",1.01.2019
6,19,,,"włodawski","powiat",1.01.2019
6,19,1,1,"Włodawa","gmina miejska",1.01.2019
6,19,2,2,"Hanna","gmina wiejska",1.01.2019
6,19,3,2,"Hańsk","gmina wiejska",1.01.2019
6,19,4,2,"Stary Brus","gmina wiejska",1.01.2019
6,19,5,2,"Urszulin","gmina wiejska",1.01.2019
6,19,6,2,"Włodawa","gmina wiejska",1.01.2019
6,19,7,2,"Wola Uhruska","gmina wiejska",1.01.2019
6,19,8,2,"Wyryki","gmina wiejska",1.01.2019
6,20,,,"zamojski","powiat",1.01.2019
6,20,1,2,"Adamów","gmina wiejska",1.01.2019
6,20,2,2,"Grabowiec","gmina wiejska",1.01.2019
6,20,3,2,"Komarów-Osada","gmina wiejska",1.01.2019
6,20,4,4,"Krasnobród","miasto",1.01.2019
6,20,4,5,"Krasnobród","obszar wiejski",1.01.2019
6,20,5,2,"Łabunie","gmina wiejska",1.01.2019
6,20,6,2,"Miączyn","gmina wiejska",1.01.2019
6,20,7,2,"Nielisz","gmina wiejska",1.01.2019
6,20,8,2,"Radecznica","gmina wiejska",1.01.2019
6,20,9,2,"Sitno","gmina wiejska",1.01.2019
6,20,10,2,"Skierbieszów","gmina wiejska",1.01.2019
6,20,11,2,"Stary Zamość","gmina wiejska",1.01.2019
6,20,12,2,"Sułów","gmina wiejska",1.01.2019
6,20,13,4,"Szczebrzeszyn","miasto",1.01.2019
6,20,13,5,"Szczebrzeszyn","obszar wiejski",1.01.2019
6,20,14,2,"Zamość","gmina wiejska",1.01.2019
6,20,15,4,"Zwierzyniec","miasto",1.01.2019
6,20,15,5,"Zwierzyniec","obszar wiejski",1.01.2019
6,61,,,"Biała Podlaska","miasto na prawach powiatu",1.01.2019
6,61,1,1,"Biała Podlaska","gmina miejska",1.01.2019
6,62,,,"Chełm","miasto na prawach powiatu",1.01.2019
6,62,1,1,"Chełm","gmina miejska",1.01.2019
6,63,,,"Lublin","miasto na prawach powiatu",1.01.2019
6,63,1,1,"Lublin","gmina miejska",1.01.2019
6,64,,,"Zamość","miasto na prawach powiatu",1.01.2019
6,64,1,1,"Zamość","gmina miejska",1.01.2019
8,,,,"LUBUSKIE","województwo",1.01.2019
8,1,,,"gorzowski","powiat",1.01.2019
8,1,1,1,"Kostrzyn nad Odrą","gmina miejska",1.01.2019
8,1,2,2,"Bogdaniec","gmina wiejska",1.01.2019
8,1,3,2,"Deszczno","gmina wiejska",1.01.2019
8,1,4,2,"Kłodawa","gmina wiejska",1.01.2019
8,1,5,2,"Lubiszyn","gmina wiejska",1.01.2019
8,1,6,2,"Santok","gmina wiejska",1.01.2019
8,1,7,4,"Witnica","miasto",1.01.2019
8,1,7,5,"Witnica","obszar wiejski",1.01.2019
8,2,,,"krośnieński","powiat",1.01.2019
8,2,1,1,"Gubin","gmina miejska",1.01.2019
8,2,2,2,"Bobrowice","gmina wiejska",1.01.2019
8,2,3,2,"Bytnica","gmina wiejska",1.01.2019
8,2,4,2,"Dąbie","gmina wiejska",1.01.2019
8,2,5,2,"Gubin","gmina wiejska",1.01.2019
8,2,6,4,"Krosno Odrzańskie","miasto",1.01.2019
8,2,6,5,"Krosno Odrzańskie","obszar wiejski",1.01.2019
8,2,7,2,"Maszewo","gmina wiejska",1.01.2019
8,3,,,"międzyrzecki","powiat",1.01.2019
8,3,1,2,"Bledzew","gmina wiejska",1.01.2019
8,3,2,4,"Międzyrzecz","miasto",1.01.2019
8,3,2,5,"Międzyrzecz","obszar wiejski",1.01.2019
8,3,3,2,"Przytoczna","gmina wiejska",1.01.2019
8,3,4,2,"Pszczew","gmina wiejska",1.01.2019
8,3,5,4,"Skwierzyna","miasto",1.01.2019
8,3,5,5,"Skwierzyna","obszar wiejski",1.01.2019
8,3,6,4,"Trzciel","miasto",1.01.2019
8,3,6,5,"Trzciel","obszar wiejski",1.01.2019
8,4,,,"nowosolski","powiat",1.01.2019
8,4,1,1,"Nowa Sól","gmina miejska",1.01.2019
8,4,2,4,"Bytom Odrzański","miasto",1.01.2019
8,4,2,5,"Bytom Odrzański","obszar wiejski",1.01.2019
8,4,3,2,"Kolsko","gmina wiejska",1.01.2019
8,4,4,4,"Kożuchów","miasto",1.01.2019
8,4,4,5,"Kożuchów","obszar wiejski",1.01.2019
8,4,5,2,"Nowa Sól","gmina wiejska",1.01.2019
8,4,6,4,"Nowe Miasteczko","miasto",1.01.2019
8,4,6,5,"Nowe Miasteczko","obszar wiejski",1.01.2019
8,4,7,4,"Otyń","miasto",1.01.2019
8,4,7,5,"Otyń","obszar wiejski",1.01.2019
8,4,8,2,"Siedlisko","gmina wiejska",1.01.2019
8,5,,,"słubicki","powiat",1.01.2019
8,5,1,4,"Cybinka","miasto",1.01.2019
8,5,1,5,"Cybinka","obszar wiejski",1.01.2019
8,5,2,2,"Górzyca","gmina wiejska",1.01.2019
8,5,3,4,"Ośno Lubuskie","miasto",1.01.2019
8,5,3,5,"Ośno Lubuskie","obszar wiejski",1.01.2019
8,5,4,4,"Rzepin","miasto",1.01.2019
8,5,4,5,"Rzepin","obszar wiejski",1.01.2019
8,5,5,4,"Słubice","miasto",1.01.2019
8,5,5,5,"Słubice","obszar wiejski",1.01.2019
8,6,,,"strzelecko-drezdenecki","powiat",1.01.2019
8,6,1,4,"Dobiegniew","miasto",1.01.2019
8,6,1,5,"Dobiegniew","obszar wiejski",1.01.2019
8,6,2,4,"Drezdenko","miasto",1.01.2019
8,6,2,5,"Drezdenko","obszar wiejski",1.01.2019
8,6,3,2,"Stare Kurowo","gmina wiejska",1.01.2019
8,6,4,4,"Strzelce Krajeńskie","miasto",1.01.2019
8,6,4,5,"Strzelce Krajeńskie","obszar wiejski",1.01.2019
8,6,5,2,"Zwierzyn","gmina wiejska",1.01.2019
8,7,,,"sulęciński","powiat",1.01.2019
8,7,1,2,"Krzeszyce","gmina wiejska",1.01.2019
8,7,2,4,"Lubniewice","miasto",1.01.2019
8,7,2,5,"Lubniewice","obszar wiejski",1.01.2019
8,7,3,2,"Słońsk","gmina wiejska",1.01.2019
8,7,4,4,"Sulęcin","miasto",1.01.2019
8,7,4,5,"Sulęcin","obszar wiejski",1.01.2019
8,7,5,4,"Torzym","miasto",1.01.2019
8,7,5,5,"Torzym","obszar wiejski",1.01.2019
8,8,,,"świebodziński","powiat",1.01.2019
8,8,1,2,"Lubrza","gmina wiejska",1.01.2019
8,8,2,2,"Łagów","gmina wiejska",1.01.2019
8,8,3,2,"Skąpe","gmina wiejska",1.01.2019
8,8,4,2,"Szczaniec","gmina wiejska",1.01.2019
8,8,5,4,"Świebodzin","miasto",1.01.2019
8,8,5,5,"Świebodzin","obszar wiejski",1.01.2019
8,8,6,4,"Zbąszynek","miasto",1.01.2019
8,8,6,5,"Zbąszynek","obszar wiejski",1.01.2019
8,9,,,"zielonogórski","powiat",1.01.2019
8,9,1,4,"Babimost","miasto",1.01.2019
8,9,1,5,"Babimost","obszar wiejski",1.01.2019
8,9,2,2,"Bojadła","gmina wiejska",1.01.2019
8,9,3,4,"Czerwieńsk","miasto",1.01.2019
8,9,3,5,"Czerwieńsk","obszar wiejski",1.01.2019
8,9,4,4,"Kargowa","miasto",1.01.2019
8,9,4,5,"Kargowa","obszar wiejski",1.01.2019
8,9,5,4,"Nowogród Bobrzański","miasto",1.01.2019
8,9,5,5,"Nowogród Bobrzański","obszar wiejski",1.01.2019
8,9,6,4,"Sulechów","miasto",1.01.2019
8,9,6,5,"Sulechów","obszar wiejski",1.01.2019
8,9,7,2,"Świdnica","gmina wiejska",1.01.2019
8,9,8,2,"Trzebiechów","gmina wiejska",1.01.2019
8,9,9,2,"Zabór","gmina wiejska",1.01.2019
8,10,,,"żagański","powiat",1.01.2019
8,10,1,1,"Gozdnica","gmina miejska",1.01.2019
8,10,2,1,"Żagań","gmina miejska",1.01.2019
8,10,3,2,"Brzeźnica","gmina wiejska",1.01.2019
8,10,4,4,"Iłowa","miasto",1.01.2019
8,10,4,5,"Iłowa","obszar wiejski",1.01.2019
8,10,5,4,"Małomice","miasto",1.01.2019
8,10,5,5,"Małomice","obszar wiejski",1.01.2019
8,10,6,2,"Niegosławice","gmina wiejska",1.01.2019
8,10,7,4,"Szprotawa","miasto",1.01.2019
8,10,7,5,"Szprotawa","obszar wiejski",1.01.2019
8,10,8,2,"Wymiarki","gmina wiejska",1.01.2019
8,10,9,2,"Żagań","gmina wiejska",1.01.2019
8,11,,,"żarski","powiat",1.01.2019
8,11,1,1,"Łęknica","gmina miejska",1.01.2019
8,11,2,1,"Żary","gmina miejska",1.01.2019
8,11,3,2,"Brody","gmina wiejska",1.01.2019
8,11,4,4,"Jasień","miasto",1.01.2019
8,11,4,5,"Jasień","obszar wiejski",1.01.2019
8,11,5,2,"Lipinki Łużyckie","gmina wiejska",1.01.2019
8,11,6,4,"Lubsko","miasto",1.01.2019
8,11,6,5,"Lubsko","obszar wiejski",1.01.2019
8,11,7,2,"Przewóz","gmina wiejska",1.01.2019
8,11,8,2,"Trzebiel","gmina wiejska",1.01.2019
8,11,9,2,"Tuplice","gmina wiejska",1.01.2019
8,11,10,2,"Żary","gmina wiejska",1.01.2019
8,12,,,"wschowski","powiat",1.01.2019
8,12,1,4,"Sława","miasto",1.01.2019
8,12,1,5,"Sława","obszar wiejski",1.01.2019
8,12,2,4,"Szlichtyngowa","miasto",1.01.2019
8,12,2,5,"Szlichtyngowa","obszar wiejski",1.01.2019
8,12,3,4,"Wschowa","miasto",1.01.2019
8,12,3,5,"Wschowa","obszar wiejski",1.01.2019
8,61,,,"Gorzów Wielkopolski","miasto na prawach powiatu",1.01.2019
8,61,1,1,"Gorzów Wielkopolski","gmina miejska",1.01.2019
8,62,,,"Zielona Góra","miasto na prawach powiatu",1.01.2019
8,62,1,1,"Zielona Góra","gmina miejska",1.01.2019
10,,,,"ŁÓDZKIE","województwo",1.01.2019
10,1,,,"bełchatowski","powiat",1.01.2019
10,1,1,1,"Bełchatów","gmina miejska",1.01.2019
10,1,2,2,"Bełchatów","gmina wiejska",1.01.2019
10,1,3,2,"Drużbice","gmina wiejska",1.01.2019
10,1,4,2,"Kleszczów","gmina wiejska",1.01.2019
10,1,5,2,"Kluki","gmina wiejska",1.01.2019
10,1,6,2,"Rusiec","gmina wiejska",1.01.2019
10,1,7,2,"Szczerców","gmina wiejska",1.01.2019
10,1,8,4,"Zelów","miasto",1.01.2019
10,1,8,5,"Zelów","obszar wiejski",1.01.2019
10,2,,,"kutnowski","powiat",1.01.2019
10,2,1,1,"Kutno","gmina miejska",1.01.2019
10,2,2,2,"Bedlno","gmina wiejska",1.01.2019
10,2,3,2,"Dąbrowice","gmina wiejska",1.01.2019
10,2,4,4,"Krośniewice","miasto",1.01.2019
10,2,4,5,"Krośniewice","obszar wiejski",1.01.2019
10,2,5,2,"Krzyżanów","gmina wiejska",1.01.2019
10,2,6,2,"Kutno","gmina wiejska",1.01.2019
10,2,7,2,"Łanięta","gmina wiejska",1.01.2019
10,2,8,2,"Nowe Ostrowy","gmina wiejska",1.01.2019
10,2,9,2,"Oporów","gmina wiejska",1.01.2019
10,2,10,2,"Strzelce","gmina wiejska",1.01.2019
10,2,11,4,"Żychlin","miasto",1.01.2019
10,2,11,5,"Żychlin","obszar wiejski",1.01.2019
10,3,,,"łaski","powiat",1.01.2019
10,3,1,2,"Buczek","gmina wiejska",1.01.2019
10,3,2,4,"Łask","miasto",1.01.2019
10,3,2,5,"Łask","obszar wiejski",1.01.2019
10,3,3,2,"Sędziejowice","gmina wiejska",1.01.2019
10,3,4,2,"Widawa","gmina wiejska",1.01.2019
10,3,5,2,"Wodzierady","gmina wiejska",1.01.2019
10,4,,,"łęczycki","powiat",1.01.2019
10,4,1,1,"Łęczyca","gmina miejska",1.01.2019
10,4,2,2,"Daszyna","gmina wiejska",1.01.2019
10,4,3,2,"Góra Świętej Małgorzaty","gmina wiejska",1.01.2019
10,4,4,2,"Grabów","gmina wiejska",1.01.2019
10,4,5,2,"Łęczyca","gmina wiejska",1.01.2019
10,4,6,2,"Piątek","gmina wiejska",1.01.2019
10,4,7,2,"Świnice Warckie","gmina wiejska",1.01.2019
10,4,8,2,"Witonia","gmina wiejska",1.01.2019
10,5,,,"łowicki","powiat",1.01.2019
10,5,1,1,"Łowicz","gmina miejska",1.01.2019
10,5,2,2,"Bielawy","gmina wiejska",1.01.2019
10,5,3,2,"Chąśno","gmina wiejska",1.01.2019
10,5,4,2,"Domaniewice","gmina wiejska",1.01.2019
10,5,5,2,"Kiernozia","gmina wiejska",1.01.2019
10,5,6,2,"Kocierzew Południowy","gmina wiejska",1.01.2019
10,5,7,2,"Łowicz","gmina wiejska",1.01.2019
10,5,8,2,"Łyszkowice","gmina wiejska",1.01.2019
10,5,9,2,"Nieborów","gmina wiejska",1.01.2019
10,5,10,2,"Zduny","gmina wiejska",1.01.2019
10,6,,,"łódzki wschodni","powiat",1.01.2019
10,6,2,2,"Andrespol","gmina wiejska",1.01.2019
10,6,3,2,"Brójce","gmina wiejska",1.01.2019
10,6,7,4,"Koluszki","miasto",1.01.2019
10,6,7,5,"Koluszki","obszar wiejski",1.01.2019
10,6,8,2,"Nowosolna","gmina wiejska",1.01.2019
10,6,10,4,"Rzgów","miasto",1.01.2019
10,6,10,5,"Rzgów","obszar wiejski",1.01.2019
10,6,11,4,"Tuszyn","miasto",1.01.2019
10,6,11,5,"Tuszyn","obszar wiejski",1.01.2019
10,7,,,"opoczyński","powiat",1.01.2019
10,7,1,2,"Białaczów","gmina wiejska",1.01.2019
10,7,2,4,"Drzewica","miasto",1.01.2019
10,7,2,5,"Drzewica","obszar wiejski",1.01.2019
10,7,3,2,"Mniszków","gmina wiejska",1.01.2019
10,7,4,4,"Opoczno","miasto",1.01.2019
10,7,4,5,"Opoczno","obszar wiejski",1.01.2019
10,7,5,2,"Paradyż","gmina wiejska",1.01.2019
10,7,6,2,"Poświętne","gmina wiejska",1.01.2019
10,7,7,2,"Sławno","gmina wiejska",1.01.2019
10,7,8,2,"Żarnów","gmina wiejska",1.01.2019
10,8,,,"pabianicki","powiat",1.01.2019
10,8,1,1,"Konstantynów Łódzki","gmina miejska",1.01.2019
10,8,2,1,"Pabianice","gmina miejska",1.01.2019
10,8,3,2,"Dłutów","gmina wiejska",1.01.2019
10,8,4,2,"Dobroń","gmina wiejska",1.01.2019
